datetime,temp,cond,do,turb,chl-a
2019-03-15 07:13:32,30.25439,91.52134,8.854633999999997,40.22656,166.0095
2019-03-17 17:13:33,30.85435,93.85035,10.84959,206.4182,298.243
2019-02-27 14:17:53,30.33653,101.1709,7.4370699999999985,65.14804000000001,62.31178000000001
2019-03-09 08:38:05,30.246140000000004,105.2989,2.744557,34.691990000000004,63.34589
2019-03-21 19:14:44,31.061840000000004,98.52337,7.139906,91.50875,323.0269
2019-03-02 16:57:53,29.74108,96.29639,5.130332,65.9075,54.84086
2019-03-16 03:33:32,30.504040000000003,93.10644,7.744852000000002,84.97411,217.5715
2019-02-24 01:10:00,30.25899,97.67211,6.932486,54.12137,53.23387
2019-04-04 18:40:17,29.29705,75.54141,3.701763,65.20484,78.15453000000002
2019-03-28 14:23:09,30.348840000000006,95.30496,6.8930539999999985,31.84158,394.3665
2019-03-04 20:17:54,30.43795,98.28895,6.277731,67.08372,68.45365
2019-03-07 03:38:05,30.99463,102.2617,8.459743,21.67278,61.99145
2019-03-16 07:43:32,30.32612,91.64404,9.741633,98.1659,223.6423
2019-02-27 08:20:00,30.19665,100.6226,4.872782,49.53638,58.3187
2019-03-17 05:13:33,30.7723,92.88078,9.23737,201.6915,281.0895
2019-03-23 02:24:44,30.93155,99.63071,5.911715,65.61209000000001,331.7408
2019-02-24 03:30:00,30.50828,98.22206,8.572874,74.55036,54.73812
2019-03-03 06:47:53,30.07468,97.3756,6.098887,37.83366,46.60054
2019-03-07 06:18:05,30.80046,101.3016,8.670939,16.265610000000002,55.14966
2019-03-03 20:47:53,30.306390000000004,99.19305,6.268465,58.89207,63.94164
2019-02-20 14:40:00,29.67038,91.74003,8.935707,40.49232,59.39921
2019-02-22 21:30:00,30.10156,95.47182,10.39718,47.83407,68.03844000000001
2019-03-12 09:08:05,28.78922,85.33989,3.102235,26.18257,57.80861
2019-03-03 13:37:53,30.11241,98.87405,4.933606,30.78326,51.38116
2019-03-04 16:27:54,30.2565,98.3971,6.031386,73.46525,63.61693
2019-02-27 11:47:53,30.20574,101.5613,5.625628,45.37902,51.62415
2019-04-02 04:23:09,30.6286,97.73777,4.271959,61.90196,104.0852
2019-03-05 03:27:54,30.647540000000006,99.57709,7.4102229999999984,54.66493000000001,57.24227
2019-03-20 02:23:33,31.23075,97.34741,7.1437979999999985,186.5654,280.3304
2019-03-07 04:48:05,30.98087,101.9591,8.922723,19.20074,59.20704
2019-03-12 16:38:05,29.07735,86.51361,2.969383,28.83941,64.80657
2019-03-23 00:54:44,30.740640000000006,99.64464,4.672029,70.84192,330.0201
2019-02-25 16:10:00,30.29931,98.90364,8.368288,63.82521,72.77287
2019-03-14 23:13:32,30.12411,92.37728,5.0411410000000005,43.15227,168.9964
2019-03-22 05:44:44,30.48552,99.87587,3.910789,165.3114,272.843
2019-03-05 15:57:54,30.48314,99.84167,7.136956,63.74408,76.6106
2019-02-21 07:30:00,29.65871,93.69376,8.560648,77.51801,52.27554
2019-03-04 10:47:53,30.05701,99.91881,4.382054,33.667,46.80185
2019-03-24 18:24:44,30.348000000000006,92.5863,6.7760669999999985,83.54628000000002,304.3944
2019-02-22 12:10:00,29.9202,95.31478,10.49531,56.6604,65.38351999999999
2019-04-04 15:50:17,29.29509,75.58619,4.284929,68.11929,74.01993
2019-03-19 19:03:33,31.02908,95.63853,10.20802,231.9348,317.5239
2019-03-28 13:03:09,30.27751,94.97231,5.860918,33.45785,342.8122
2019-03-09 19:38:05,30.659990000000004,105.3486,3.894778,24.84036,70.08045
2019-03-09 15:18:05,30.65555,105.3681,5.213434,15.52446,75.53881
2019-03-13 01:48:05,29.41253,88.45725,2.468266,26.33425,75.43494
2019-03-04 10:57:53,30.06363,99.85396,4.386583,40.55909000000001,44.85714
2019-03-23 00:14:44,30.87913,99.09396,4.823108,72.34848000000002,350.2619
2019-02-28 15:57:53,30.43278,102.7771,7.191717,58.72543,70.8885
2019-03-22 11:44:44,30.40113,98.9968,4.782379,97.62262,273.2831
2019-03-07 11:08:05,30.691840000000006,102.1605,7.261061,13.80052,61.16101
2019-03-05 07:17:54,30.37203,99.2099,6.83839,50.20032,55.82601999999999
2019-03-27 00:24:44,30.22695,95.22281,5.280222,39.7099,324.0908
2019-03-14 10:33:32,29.75651,90.70791,3.790187,25.58348,100.3089
2019-03-14 19:43:32,30.123520000000006,91.87389,5.9544489999999985,35.54697,168.0623
2019-03-16 04:13:32,30.6044,92.54659,9.843045,85.63202,215.1784
2019-02-28 03:17:53,30.56693,102.1274,7.593064999999998,56.29279,60.04326
2019-04-01 19:23:09,30.98405,97.47495,4.490842,59.30273,157.0931
2019-03-18 01:23:33,30.86681,94.88711,8.219081,262.6832,307.409
2019-03-09 12:58:05,30.43425,105.7419,4.150021,17.40879,57.63742
2019-03-19 03:53:33,30.92868,96.14621,8.357738000000001,248.0465,278.7483
2019-02-23 20:10:00,30.186090000000004,97.11709,7.544333,44.23013,58.79012
2019-03-29 20:33:09,30.61098,97.25295,5.539663,43.47024,339.2234
2019-03-31 07:13:09,29.81104,94.29939,0.7340906999999999,129.6936,179.28599999999997
2019-03-17 18:43:33,30.7092,94.00155,11.09073,219.058,309.9290000000001
2019-04-02 13:23:09,30.41701,97.69899,3.153259,74.06041,98.85223
2019-02-28 04:27:53,30.59428,102.3628,7.086897,31.73192,60.32393
2019-03-11 23:08:05,29.00991,86.1536,2.382575,26.86484,64.74249
2019-04-04 01:30:17,28.68695,73.20071,2.185398,77.07648,58.2583
2019-03-31 10:53:09,29.77723,94.04556,2.0051330000000003,117.5594,194.5602
2019-03-02 11:27:53,29.65283,96.93571,4.2510949999999985,34.18777,49.19763
2019-03-27 08:04:44,30.162470000000006,93.85591,4.766992,45.04817,311.6168
2019-03-20 11:44:44,31.05245,96.56961,8.60179,73.44074,243.1572
2019-03-21 02:34:44,31.38294,97.65121,10.31877,89.88642,285.5807
2019-03-31 02:43:09,30.20538,95.29099,3.838553,94.00691,215.4863
2019-02-20 21:10:00,29.77482,94.2371,8.80795,70.61261,65.87463000000001
2019-03-06 10:38:05,30.35,99.68889,6.637482,39.27547,52.18354
2019-02-21 08:20:00,29.595540000000003,93.42112,8.147236,57.70045,53.8359
2019-03-24 12:04:44,30.65773,99.22446,5.221712,51.93512,335.0402
2019-03-19 17:23:33,30.79167,96.96309,6.893703,184.6394,292.8242
2019-03-05 22:17:54,30.6116,100.8119,6.042402,44.86691,62.01045
2019-03-02 19:17:53,29.78932,96.78729,4.927926,49.6455,54.15691
2019-03-22 22:24:44,30.7231,99.73029,4.02281,72.18124,332.7765
2019-03-21 19:44:44,31.101340000000004,98.16494,7.517483,93.08368,323.9038
2019-03-03 21:47:53,30.300390000000004,99.15936,6.187485,58.57021,60.48029
2019-02-22 02:00:00,29.77222,94.6411,7.02025,34.84297,55.2986
2019-02-21 13:40:00,29.64981,93.93907,8.006062,34.691759999999995,49.5144
2019-03-24 10:44:44,30.61413,99.48289,5.4071050000000005,56.26884,314.3708
2019-02-21 10:10:00,29.59705,93.43384,7.836899000000002,76.09135,53.77151
2019-03-24 22:34:44,30.18807,91.43111,5.37481,69.18069,285.9817
2019-03-21 11:04:44,30.92002,98.01005,5.448117,121.4618,285.5916
2019-03-09 03:58:05,30.56736,104.4523,4.356906,18.24973,64.9651
2019-03-24 19:54:44,30.34478,92.57012,6.039725,85.85665,293.4838
2019-03-24 11:14:44,30.62628,99.2618,5.5203690000000005,49.04478,322.5568
2019-03-15 00:23:32,30.16026,92.72159,4.489855,45.88227,162.2781
2019-02-27 19:27:53,30.40143,101.3598,7.338406,63.76334,66.08794
2019-03-14 02:23:32,30.01231,91.43105,4.038896,24.84062,108.6976
2019-04-02 11:33:09,30.34507,98.13203,2.426945,79.68765,93.21371
2019-03-03 05:07:53,30.27218,97.65067,5.628175,32.06775,46.06669
2019-02-24 09:30:00,30.045070000000006,97.44851,6.949393,51.03889,58.16496
2019-04-02 11:53:09,30.3222,98.02262,3.034938,74.09711999999998,93.99674
2019-03-29 00:43:09,30.5929,94.76729,7.759848,31.84117,321.0502
2019-03-18 09:43:33,30.52096,94.02834,9.106409,249.1548,244.1804
2019-03-31 06:43:09,29.83915,94.72289,1.016162,107.8875,183.0291
