datetime,temp,cond,do,turb,chl-a
2019-09-14 16:15:01,30.125709999999998,107.8422,6.922192,39.64798,178.1196
2019-03-02 03:07:53,29.84583,96.98977,4.384028,30.193170000000002,47.62733
2019-09-21 15:27:57,29.595290000000002,107.6773,5.819552,86.75901,681.4552
2019-09-16 00:00:01,30.131420000000002,105.7368,7.878091,62.19992,312.0921
2019-10-05 00:43:09,29.080270000000002,115.2224,5.506729,168.6365,961.7781
2019-10-02 13:43:09,28.958759999999998,112.3212,6.220788,111.9021,793.9927
2019-03-11 09:48:05,28.620929999999998,84.28384,3.2749580000000003,33.04486,54.224
2019-03-23 13:44:44,30.761259999999996,99.1404,6.84663,52.15159,358.2908
2019-03-29 08:13:09,30.05695,95.92804,3.24035,34.28437,307.1494
2019-09-19 08:57:57,29.340120000000002,105.8085,5.847473,118.2369,820.6823
2019-09-27 14:32:00,29.443890000000003,113.0189,5.511267,101.0328,532.7705
2019-03-26 06:24:44,29.90355,92.76524,5.154806,61.02463,299.5131
2019-03-27 19:03:09,30.591559999999998,94.41837,8.469101,29.27849,389.713
2019-03-28 05:53:09,30.318579999999997,93.69516,7.767566,39.903459999999995,321.9734
2019-02-22 15:00:00,29.88162,94.74398000000001,7.950547,65.73718000000001,63.46015
2019-02-20 19:20:00,29.936609999999998,93.55435,11.49186,71.28068,73.20286
2019-09-16 14:00:01,29.896279999999997,105.8924,8.621391000000001,101.1101,397.7238
2019-09-29 14:17:00,29.464579999999998,111.2958,5.908049,225.7891,737.5016
2019-03-11 04:18:05,28.72604,83.87619000000001,3.792824,31.108040000000003,51.73904
2019-09-29 03:47:00,29.631159999999998,111.0103,6.286375,220.2177,732.0084
2019-03-22 00:34:44,30.76778,97.82694000000001,6.961158999999999,122.5463,306.1266
2019-09-24 16:12:57,29.55082,111.3539,4.549208999999999,78.33678,551.6575
2019-09-22 03:27:57,29.75641,108.2285,7.657227000000001,149.1939,768.9241
2019-09-14 00:15:01,30.58685,108.095,8.853247999999999,33.18581,33.37294
2019-09-23 03:12:57,29.56595,108.9465,6.198004,136.0604,655.0196
2019-03-01 15:57:53,30.135279999999998,95.45382,6.16991,44.54636,44.57269
2019-03-16 23:53:33,30.6237,93.92429,7.7736160000000005,160.1609,272.5612
2019-03-13 22:53:32,29.912679999999998,90.25135,3.9484839999999997,30.647090000000002,110.8201
2019-09-30 00:17:00,29.60453,111.6831,9.856489,168.9575,612.5516
